location,reef,lat,lon,specimen_boxID,specimen_boxInternalID,specimen_notes,genotype,clone_group,diseaseResistance_H,diseaseResistance_D,diseaseResistance_categorical,fds_H1,fds_H3,fds_H4,fds_H5,fds_D1,fds_D2,fds_D3,fds_D4,fds_D5,wgs_reads,wgs_pctMissing,mRNA_T3_D1,mRNA_T7_D1,mRNA_T3_D2,mRNA_T7_D2,mRNA_T3_D4,mRNA_T7_D4,mRNA_T3_H1,mRNA_T7_H1,mRNA_T3_H4,mRNA_T7_H4,mRNA_T3_H5,mRNA_T7_H5,miRNA_T3_D1,miRNA_T7_D1,miRNA_T3_D2,miRNA_T7_D2,miRNA_T3_D4,miRNA_T7_D4,miRNA_T3_H1,miRNA_T7_H1,miRNA_T3_H4,miRNA_T7_H4,miRNA_T3_H5,miRNA_T7_H5,16s_T0_D,16s_T0_H,16s_T0,16s_T3_D1,16s_T3_D2,16s_T3_D4,16s_T3_H1,16s_T3_H3,16s_T3_H4,16s_T3_H5,16s_T7_D1,16s_T7_D2,16s_T7_D3,16s_T7_D4,16s_T7_D5,16s_T7_H1,16s_T7_H3,16s_T7_H4,16s_T7_H5,rad_ID,rad_sampleName,thermal_tolerance,vanWoesik_corals,vanWoesik_pctSurvival,vanWoesik_minWeeks,vanWoesik_maxWeeks,crf_corals,crf_pctSurvival,crf_minWeeks,crf_maxWeeks,cunning_ID,vanWoesik_ID,vollmer_ID
Florida,Upper Keys-Tavernier Patch Reef 3,24.988533,-80.4668,2,29,NA,U30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U30,AC-CRF-TV_28,NA,3,1,45,45,1226,0.9086460032626428,5,53,NA,CRF_U30,NA
Florida,Upper Keys-Tavernier Patch Reef 3,24.989917,-80.45215,2,30,NA,U31,clone_20,0.5151141910682736,0.22580210845954632,NA,H,D,H,D,H,D,D,D,D,35999794,0.04452083851845147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6886,NA,21211,NA,49994,NA,NA,NA,NA,12462,NA,NA,NA,11595,NA,NA,3463,CRF_U31,AC-CRF-TV_29,436.5776084151119,22,0.9545454545454546,4,45,1352,0.9467455621301775,5,56,CRF_U31,CRF_U31,CRF_U31
Florida,Upper Keys-Tavernier Patch Reef 3,24.996917,-80.4516833,2,31,NA,U32,NA,0.7874571711297839,0.5850746003769431,NA,H,D,H,D,H,H,D,H,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4133,CRF_U32,AC-CRF-TV_30,156.41573046993253,13,1,4,43,1227,0.8842705786471068,5,56,CRF_U32,CRF_U32,CRF_U32
Florida,Upper Keys-Tavernier Patch Reef 3,25.003583,-80.4509167,2,32,NA,U33,clone_21,0.5608172691446898,0.2732397851191928,NA,H,D,H,H,D,D,H,H,D,27425545,0.05721023674306702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42868,NA,NA,NA,NA,NA,70978,26091,NA,NA,NA,10322,NA,NA,NA,5718,CRF_U33,AC-CRF-TV_31,NA,12,0.5,45,54,NA,NA,NA,NA,NA,CRF_U33,CRF_U33
Florida,Upper Keys-Tavernier Patch Reef 3,25.003067,-80.45085,2,33,NA,U34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U34,AC-CRF-TV_32,NA,5,1,45,45,24,0,54,54,NA,CRF_U34,NA
Florida,Upper Keys-Tavernier Patch Reef 3,25.00945,-80.4514,2,34,NA,U35,clone_22,0.6904411296223212,0.4356333398942291,NA,H,D,D,D,D,H,H,D,D,21646813,0.0765775957644184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52197,17520,NA,NA,NA,NA,NA,NA,7965,NA,6971,NA,NA,6592,CRF_U35,AC-CRF-TV_33,97.51926123534994,17,1,4,43,1339,0.9163554891710232,5,56,CRF_U35,CRF_U35,CRF_U35
Florida,Upper Keys-White Bank,25.040367,-80.3674167,2,35,NA,U36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U36,AC-CRF-TV_34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Pickles Reef,24.9886,-80.4025667,2,36,NA,U37,clone_26,0.8177573762249534,0.6367881518843654,R,H,D,H,H,H,H,H,H,D,70779563,0.02315438076490862,NA,NA,1260173,17003667,NA,NA,NA,NA,15565922,18963144,NA,NA,NA,NA,4833090,10518916,NA,NA,NA,NA,5195276,5805481,NA,NA,NA,NA,7154,NA,33299,NA,NA,NA,20803,NA,13961,15532,NA,NA,NA,NA,NA,7097,NA,CRF_U37,AC-CRF-TV_35,113.1312084356552,17,0.8235294117647058,4,43,1220,0.9467213114754098,5,56,CRF_U37,CRF_U37,CRF_U37
Florida,Upper Keys-Conch Reef,24.9519,-80.4511333,2,38,NA,U39,clone_24,0.6084555168031996,0.3280738800080762,NA,H,D,H,H,D,H,H,H,D,55536783,0.02864542088075359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45207,NA,NA,NA,NA,NA,56805,16934,NA,NA,NA,23660,NA,NA,NA,4174,CRF_U39,AC-CRF-TV_37,100.7459960838185,9,0.8888888888888888,26,36,1116,0.8978494623655914,5,53,CRF_U39,CRF_U39,CRF_U39
Florida,Upper Keys-Tavernier Patch Reef 3,25.00785,-80.44805,2,5,NA,U4,clone_32,0.7069344564083183,0.4593249166781684,NA,H,D,H,H,D,H,D,H,D,18459192,0.09563714731769124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31598,NA,NA,34531,NA,NA,NA,7796,NA,NA,NA,NA,2335,NA,NA,NA,CRF_U4,AC-CRF-TV_4,150.0479674964373,10,0.9,4,43,1298,0.8428351309707242,5,58,CRF_U4,CRF_U4,CRF_U4
Florida,Upper Keys-Conch Reef,24.935117,-80.4675667,2,39,NA,U40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U40,AC-CRF-TV_38,NA,29,0.896551724137931,26,44,1156,0.9100346020761245,5,55,NA,CRF_U40,NA
Florida,Upper Keys-Conch Reef,24.946333,-80.4701667,2,40,NA,U41,clone_26,0.7514350404579851,0.5267368063897103,R,H,D,H,NA,H,H,H,H,D,50887700,0.02944015808011102,10742552,15443083,NA,NA,NA,NA,25359270,14253689,NA,NA,NA,NA,5105666,8834735,NA,NA,NA,NA,2021768,8001156,NA,NA,NA,NA,NA,NA,29941,20609,NA,NA,37888,NA,NA,NA,20533,NA,9486,NA,NA,9595,NA,NA,NA,CRF_U41,AC-CRF-TV_39,202.28064166284517,28,0.9285714285714286,4,43,1442,0.9486823855755895,5,53,CRF_U41,CRF_U41,CRF_U41
Florida,Upper Keys-Plantation Key Patch Reef,24.9509,-80.4936167,2,41,NA,U42,clone_27,0.5151141910682736,0.22580210845954632,NA,H,D,D,H,D,H,D,D,D,15235027,0.1418770881884894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12639,523,NA,NA,549,NA,NA,NA,8417,NA,NA,NA,NA,13391,NA,16802,NA,CRF_U42,AC-CRF-TV_40,309.9411312713294,26,0.8461538461538461,4,46,1276,0.9059561128526645,6,57,CRF_U42,CRF_U42,CRF_U42
Florida,Upper Keys-Tavernier Patch Reef 1,24.951883,-80.4916167,2,42,NA,U43,clone_28,0.6171512153575465,0.3386852215489822,NA,D,D,H,NA,H,D,H,D,D,34760153,0.04259904518406227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75678,NA,NA,NA,NA,41830,NA,14530,NA,NA,NA,9480,NA,NA,12969,NA,CRF_U43,AC-CRF-TV_41,263.8336873942625,13,1,4,43,11,0.2727272727272727,43,56,CRF_U43,CRF_U43,CRF_U43
Florida,Upper Keys-Tavernier Patch Reef 3,24.988117,-80.4637167,2,43,NA,U44,clone_29,0.5608172691446898,0.2732397851191928,NA,H,D,D,H,H,H,H,D,D,31223732,0.05123415239345053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42056,NA,NA,5566,NA,NA,NA,21910,NA,NA,1123,NA,26074,NA,NA,NA,CRF_U44,AC-CRF-TV_42,171.34789867813558,22,0.8636363636363636,4,48,1192,0.886744966442953,6,63,CRF_U44,CRF_U44,CRF_U44
Florida,Upper Keys-Molasses Trench,25.01775,-80.3958667,2,44,NA,U45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U45,AC-CRF-TV_43,138.54846816875042,NA,NA,NA,NA,1126,0.8507992895204263,5,55,CRF_U45,NA,NA
Florida,Upper Keys-Molasses Trench,25.013717,-80.415,2,45,NA,U46,clone_30,0.5003823361060163,0.21157268509462895,S,H,D,D,H,D,D,D,D,D,39267956,0.03804226908312027,16926680,16714663,NA,NA,NA,NA,7835167,5741461,NA,NA,NA,NA,3630573,7967219,NA,NA,NA,NA,4343038,26238214,NA,NA,NA,NA,NA,NA,18025,19545,NA,NA,71621,NA,NA,NA,10592,NA,NA,NA,NA,7455,NA,7325,NA,CRF_U46,AC-CRF-TV_44,411.4407328937015,14,0.9285714285714286,4,43,11,0.18181818181818182,43,56,CRF_U46,CRF_U46,CRF_U46
Florida,Upper Keys-Tavernier Patch Reef 2,24.994217,-80.4429667,2,46,NA,U47,clone_103,0.6246695110914133,0.34801091411193924,S,H,D,H,D,D,H,D,D,D,35257089,0.04508554502190948,NA,NA,NA,NA,14831177,15220794,NA,NA,23011658,20154792,NA,NA,NA,NA,NA,NA,3614963,5240028,NA,NA,7563845,12107837,NA,NA,NA,NA,14934,NA,NA,NA,NA,NA,21524,NA,NA,NA,NA,NA,NA,NA,NA,15145,3209,CRF_U47,AC-CRF-TV_45,NA,9,1,42,69,416,0.3894230769230769,44,54,NA,CRF_U47,CRF_U47
Florida,Upper Keys-Molasses Trench,25.01075,-80.417,2,47,NA,U48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U48,AC-CRF-TV_46,NA,8,0.875,34,44,NA,NA,NA,NA,NA,CRF_U48,NA
Florida,Upper Keys-Molasses Trench,25.011033,-80.41225,2,48,NA,U49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U49,AC-CRF-TV_47,NA,3,1,44,44,NA,NA,NA,NA,NA,CRF_U49,NA
Florida,Upper Keys-Tavernier Patch Reef 3,24.988467,-80.4498833,2,6,NA,U5,clone_36,0.7069344564083183,0.4593249166781684,NA,D,D,H,H,D,H,D,H,D,32437455,0.04942407478637313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5423,NA,NA,NA,NA,32086,NA,5272,NA,NA,NA,NA,NA,NA,3308,NA,CRF_U5,AC-CRF-TV_5,NA,9,1,40,44,16,0,49,49,NA,CRF_U5,CRF_U5
Florida,Upper Keys-Plantation Key Patch Reef,24.9816,-80.4438,2,50,NA,U51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U51,AC-CRF-TV_49,NA,9,1,45,46,224,0.6875,49,51,NA,CRF_U51,NA
Florida,NA,NA,NA,2,51,NA,U52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.8,37,37,NA,NA,NA,NA,NA,CRF_U52,NA
Florida,NA,NA,NA,2,52,NA,U53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,37,37,NA,NA,NA,NA,NA,CRF_U53,NA
Florida,Upper Keys-Plantation Key Patch Reef,24.952517,-80.4887833,2,53,NA,U54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U54,AC-CRF-TV_52,366.8967494441231,9,0.8888888888888888,37,45,NA,NA,NA,NA,CRF_U54,CRF_U54,NA
Florida,Upper Keys-Conch Reef,24.9463,-80.4708,2,54,NA,U55,clone_33,0.7396840556877171,0.508438248490982,NA,H,D,H,H,D,H,H,H,D,46318122,0.03477941564661251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26189,NA,NA,55508,NA,NA,NA,8072,NA,NA,NA,NA,15983,NA,NA,NA,CRF_U55,AC-CRF-TV_53,NA,8,0.875,9,47,NA,NA,NA,NA,NA,CRF_U55,CRF_U55
Florida,NA,NA,NA,2,55,NA,U56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,47,47,10,0.6,49,49,NA,CRF_U56,NA
Florida,Upper Keys-Lower Matecumbe,24.8317,-80.64195,2,56,NA,U57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U57,AC-CRF-TV_55,NA,2,1,45,45,50,0.68,12,49,NA,CRF_U57,NA
Florida,Upper Keys-Lower Matecumbe,24.830533,-80.6437667,2,57,NA,U58,clone_34,0.36885011008968455,0.10674234253642308,S,H,D,D,D,D,D,H,D,D,111652973,0.0178476480304093,NA,NA,10313658,26421482,NA,NA,9267651,23095128,NA,NA,NA,NA,NA,NA,6308654,1677204,NA,NA,3636993,4741157,NA,NA,NA,NA,NA,NA,16124,NA,39268,NA,22697,NA,NA,NA,18863,12290,NA,19468,NA,14076,NA,NA,NA,CRF_U58,AC-CRF-TV_56,223.8762820607776,10,1,47,49,NA,NA,NA,NA,CRF_U58,CRF_U58,CRF_U58
Florida,Upper Keys-Lower Matecumbe,24.813117,-80.6691333,2,58,NA,U59,clone_35,0.5003823361060162,0.2115726850946289,S,H,D,H,H,D,H,D,D,D,66428848,0.02969517161798312,NA,NA,NA,NA,14876362,16738935,NA,NA,NA,NA,45371603,19354694,NA,NA,NA,NA,2336826,3920721,NA,NA,NA,NA,3985404,34025101,NA,NA,5442,NA,NA,21842,NA,NA,NA,NA,NA,NA,NA,4700,NA,NA,NA,NA,NA,CRF_U59,AC-CRF-TV_57,269.71655543172807,17,0.8235294117647058,4,47,1184,0.9290540540540541,5,56,CRF_U59,CRF_U59,CRF_U59
Florida,Upper Keys-Tavernier Patch Reef 3,24.9874,-80.4519167,2,7,NA,U6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U6,AC-CRF-TV_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Lower Matecumbe,24.812933,-80.6695667,2,59,NA,U60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U60,AC-CRF-TV_58,170.51368931102593,16,1,4,47,1225,0.9175510204081633,5,55,CRF_U60,CRF_U60,NA
Florida,Upper Keys-Higdons Reef,25.140017,-80.3146333,2,60,NA,U61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U61,AC-CRF-TV_59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-North Dry Rocks,25.1356,-80.2897333,NA,NA,NA,U62,clone_7,0.641007403925264,0.3687617084886779,NA,H,D,H,D,H,D,H,D,H,6537240,0.574821726210678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20360,NA,NA,NA,4,NA,NA,8097,NA,NA,NA,NA,NA,27221,9824,CRF_U62,AC-CRF-TV_60,NA,8,0.875,44,45,NA,NA,NA,NA,NA,CRF_U62,CRF_U62
Florida,Upper Keys-North Dry Rocks,25.12995,-80.2852333,2,62,NA,U63,clone_38,0.7233646231145308,0.48361904735164635,NA,H,D,H,D,H,H,H,D,D,12945280,0.23373946949642133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12312,66232,NA,NA,NA,NA,NA,NA,8850,NA,12040,NA,NA,6149,CRF_U63,AC-CRF-TV_61,NA,17,0.9411764705882353,4,46,1293,0.8894044856921887,5,56,NA,CRF_U63,CRF_U63
Florida,Upper Keys-Horseshoe Reef,25.139833,-80.29525,2,63,NA,U64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U64,AC-CRF-TV_62,NA,6,1,37,37,NA,NA,NA,NA,NA,CRF_U64,NA
Florida,Upper Keys-North Dry Rocks,25.12715,-80.29455,2,64,NA,U65,clone_39,0.6246695110914133,0.3480109141119393,S,H,D,H,H,D,D,D,D,D,67607707,0.02612498208777368,33699055,26842733,NA,NA,NA,NA,NA,NA,11428544,23866707,NA,NA,12828467,28408595,NA,NA,NA,NA,NA,NA,2543616,26494560,NA,NA,NA,NA,3822,36327,NA,NA,NA,NA,33494,NA,7614,NA,NA,NA,NA,NA,NA,10995,NA,CRF_U65,AC-CRF-TV_63,NA,14,1,37,49,1278,0.8982785602503912,5,51,NA,CRF_U65,CRF_U65
Florida,Upper Keys-Tavernier Patch Reef 1,24.969067,-80.43575,2,65,NA,U66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U66,AC-CRF-TV_64,NA,7,0.8571428571428571,44,45,NA,NA,NA,NA,NA,CRF_U66,NA
Florida,Upper Keys-Lower Matecumbe,24.80205,-80.6673667,2,66,NA,U67,clone_40,0.7558420404091826,0.5336919135626396,R,H,D,H,H,H,H,H,H,D,9076009,0.3833763226765014,NA,NA,NA,NA,32671331,21626440,NA,NA,50881848,19974289,NA,NA,NA,NA,NA,NA,8314931,9410313,NA,NA,9189760,4147013,NA,NA,NA,NA,15541,NA,NA,4392,NA,NA,27386,NA,NA,NA,5865,6504,NA,NA,NA,14481,NA,CRF_U67,AC-CRF-TV_65,NA,14,1,37,49,NA,NA,NA,NA,NA,CRF_U67,CRF_U67
Florida,NA,NA,NA,NA,NA,NA,U68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172,0.9163822525597269,5,55,NA,NA,NA
Florida,Upper Keys-Lower Matecumbe,24.80255,-80.6524,2,68,NA,U69,clone_41,0.7233646231145308,0.48361904735164635,NA,H,D,D,H,H,D,H,H,D,22699838,0.07526104712989569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31478,NA,33838,NA,NA,NA,NA,15571,NA,NA,NA,2126,NA,20423,NA,CRF_U69,AC-CRF-TV_67,NA,8,1,4,39,202,0.37623762376237624,43,54,NA,CRF_U69,CRF_U69
Florida,Upper Keys-Molasses Trench,25.00955,-80.4149667,2,8,NA,U7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U7,AC-CRF-TV_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Molasses Trench,25.002117,-80.4011333,2,69,NA,U70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U70,AC-CRF-TV_68,72.31674443048072,NA,NA,NA,NA,1304,0.901840490797546,5,55,CRF_U70,NA,NA
Florida,Upper Keys-Higdons Reef,25.134383,-80.30245,2,70,NA,U71,clone_42,0.8177573762249534,0.6367881518843654,NA,H,D,H,H,H,H,H,H,D,80428193,0.02820751408466638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20498,NA,1873,NA,NA,NA,NA,15452,NA,5438,NA,13697,NA,NA,NA,NA,11143,CRF_U71,AC-CRF-TV_69,105.12939216920762,26,0.9615384615384616,4,46,1336,0.9131736526946108,5,55,CRF_U71,CRF_U71,CRF_U71
Florida,Upper Keys-North Dry Rocks,25.133717,-80.2843833,2,71,NA,U72,clone_43,0.7874571711297839,0.5850746003769431,R,H,D,H,H,H,H,H,H,D,8,1,31199427,11648459,NA,NA,NA,NA,NA,NA,NA,NA,21805387,17393098,6723611,13061904,NA,NA,NA,NA,NA,NA,NA,NA,4786129,9097541,NA,NA,8840,45330,NA,NA,NA,NA,NA,52547,10682,NA,NA,10999,NA,NA,NA,NA,15541,CRF_U72,AC-CRF-TV_70,111.93823852439814,13,1,4,46,1231,0.9382615759545085,5,62,CRF_U72,CRF_U72,CRF_U72
Florida,Upper Keys-Molasses Trench,25.014683,-80.4169167,2,72,NA,U73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U73,AC-CRF-TV_71,NA,4,1,39,39,NA,NA,NA,NA,NA,CRF_U73,NA
